timestamp,service/carts/qps(2xx),service/catalogue/qps(2xx),service/front-end/qps(2xx),service/orders/qps(2xx),service/payment/qps(2xx),service/shipping/qps(2xx),service/user/qps(2xx)
1556448020,33.5205296,21.82552899,60.0115535,0.044435557,4.505804275,0,174.2326656
1556448030,24.70947086,19.8019802,58.41261393,0,0.022262294,0,157.1956212
1556448040,17.99530563,19.8019802,58.41261393,0,0,0,154.1677787
1556448090,14.43532338,17.88216454,56.48549517,0,0,0,147.1778677
1556448100,20.65422886,17.88216454,56.48549517,0,0,0,152.1719799
1556448110,28.36175071,18.00960512,60.44981776,0,0,0,152.1719799
1556448120,39.38767343,19.6187468,63.01820526,0,2.112378538,0,164.6062169
1556448130,27.42169824,19.6187468,63.01820526,0,2.110548298,0,167.0882705
1556448140,21.95228365,20.54368587,59.81918745,0,2.110548298,0,167.0882705
1556448150,36.2388073,18.91279225,53.59880892,0,2.111017288,0,152.6342688
1556448160,36.2388073,18.91279225,53.59880892,0,0,0,134.1081309
1556448170,13.04699526,17.28888889,50.62334719,0,0,0,134.1081309
1556448180,18.55498533,16.40328066,53.75197209,0,0,0,123.4672304
1556448190,23.41005538,16.40328066,53.75197209,0,0,0,123.2721454
1556448200,34.16086947,17.86626964,59.9124425,0,0,0,123.2721454
1556448210,37.83687707,19.85651778,62.37504998,0,0.088845453,0,135.4076443
1556448220,37.83687707,19.85651778,62.37504998,0,0.777743211,0,145.1078865
1556448230,43.5564835,20.31978681,63.07387892,0.022214324,0.777743211,0,145.1078865
1556449070,24.683366,16.26322913,43.61356867,0,12.28670459,0,143.2882853
1556449080,19.22525303,15.31304948,40.09507308,0,5.625222341,0,127.0208366
1556449090,13.99780336,15.31304948,40.09507308,0,1.33306672,0,115.5146339
