timestamp,container/edge-router_1/CPU_usage,container/edge-router_1/MEM_usage,container/edge-router_1/Cached_MEM_usage,container/edge-router_1/NET_Input,container/edge-router_1/NET_Output,container/edge-router_1/FS_usage,container/edge-router_1/FS_reads,container/edge-router_1/FS_writes,container/front-end_1/CPU_usage,container/front-end_1/MEM_usage,container/front-end_1/Cached_MEM_usage,container/front-end_1/NET_Input,container/front-end_1/NET_Output,container/front-end_1/FS_usage,container/front-end_1/FS_reads,container/front-end_1/FS_writes,service/edge-router:80/request_duration_seconds_count,service/edge-router:80/request_duration_seconds_bucket
1545220320,0.902794712,31285248,270336,823760.9091,815902.3091,81920,0,0,1.2142975,117469184,106496,38033.03636,779708.4909,81920,0,0,71.25454545,843.7454545
1545220310,0.912380318,31285248,270336,829958.2545,822127.8182,81920,0,0,1.227863092,114171904,106496,37947.18182,777790.4545,81920,0,0,71.43636364,845.4545455
1545220300,0.897102173,31285248,270336,809262.8909,801518.6909,81920,0,0,1.244093818,114925568,106496,37742.63636,773087.6727,81920,0,0,71.23636364,843.4363636
1545220290,0.901359568,31285248,270336,810935.3818,803139.9818,81920,0,0,1.232615594,116563968,106496,38842.65455,795607.1818,81920,0,0,71.05454545,841.9818182
1545220280,0.903283406,31285248,270336,814699.3273,806640.9273,81920,0,0,1.215155014,115650560,106496,37472.90909,769049.9636,81920,0,0,71.72727273,849.5090909
1545220270,0.902892008,31506432,270336,813702.3636,805528.9636,81920,0,0,1.251505495,116813824,106496,38773.10909,797597.8727,81920,0,0,70.94545455,840.3636364
1545220260,0.905448136,31236096,270336,813782.6727,805548.0727,81920,0,0,1.25205735,117161984,106496,38334.56364,788136.6909,81920,0,0,71.38181818,846.1272727
1545220250,0.916054635,31236096,270336,828682.3455,820357.7455,81920,0,0,1.203930612,114053120,106496,38003.25455,780396.4364,81920,0,0,71.36363636,846.5636364
1545220240,0.897519503,31727616,270336,811504.3091,803315.5091,81920,0,0,1.250854045,113688576,106496,38490.94545,792341.5273,81920,0,0,71.25454545,843.8727273
1545220230,0.896923263,31727616,270336,808908.8182,800790.8182,81920,0,0,1.234576469,113528832,106496,38590.32727,793831.2,81920,0,0,70.90909091,839.4909091
1545220220,0.887572824,31727616,270336,810172.4727,802125.2727,81920,0,0,1.194491457,113967104,106496,37790.2,776648.2,81920,0,0,71.14545455,842.8909091
1545220210,0.911011104,31727616,270336,829569.5013,821580.1378,81920,0,0,1.211489056,114089984,106496,38488.37252,788550.0827,81920,0,0,71.89090909,850.5454545
1545220200,0.914959003,31719424,270336,836313.0364,828138.8545,81920,0,0,1.241493356,111583232,106496,38547.29091,789339.0182,81920,0,0,71.27272727,842.4363636
1545220190,0.891514125,31678464,270336,815249.5818,807177.6,81920,0,0,1.257460322,114044928,106496,39164.2,803904.8,81920,0,0,71.41818182,845.4363636
1545220180,0.858608031,31653888,270336,812771.9818,804751.0364,81920,0,0,1.229004213,114442240,106496,38430.29091,789330.2909,81920,0,0,71.49090909,846.4545455
1545220170,0.85350445,31883264,270336,811597.1455,803664,81920,0,0,1.163720002,114102272,106496,37295.85455,766091.4182,81920,0,0,71.12727273,842.2181818
1545220160,0.839086093,31621120,270336,802317.3091,794451.3273,81920,0,0,1.14945651,114114560,106496,37100.36364,760610.5636,81920,0,0,70.89090909,838.9636364
1545220150,0.842628373,31621120,270336,804839.1636,796791.6364,81920,0,0,1.18470568,115900416,106496,37429.76364,768912.0909,81920,0,0,70.78181818,838.3636364
1545220140,0.836683147,31621120,270336,806931.2182,798690.0182,81920,0,0,1.168777508,113737728,106496,37952.03636,782305.9636,81920,0,0,70.78181818,839.9454545
1545220130,0.851161437,31621120,270336,815231.2,806978.8,81920,0,0,1.154945127,113774592,106496,38202.50909,786525.8727,81920,0,0,70.96363636,842.8363636
1545220120,0.884977882,31621120,270336,818911.1636,810472.5636,81920,0,0,1.184342858,114630656,106496,38100.18182,784696.3455,81920,0,0,70.92727273,842
1545220110,0.874779362,31621120,270336,810637.7818,802253.5818,81920,0,0,1.251597351,114888704,106496,38810.8,800761,81920,0,0,70.67272727,839.7636364
1545220100,0.904547741,31621120,270336,826193.0364,817445.6364,81920,0,0,1.261092133,113414144,106496,38895.83636,804186.7273,81920,0,0,71.25454545,846.1818182
1545220090,0.896328726,34299904,270336,812343.8182,803856.8182,81920,0,0,1.2175161,112795648,106496,37840.10909,782449.7273,81920,0,0,70.98181818,842.8363636
1545220080,0.925187296,34299904,270336,829326.4,820405.4182,81920,0,0,1.236177789,112562176,106496,37742.36364,780181.8,81920,0,0,71.61818182,849.6363636
1545220070,0.873800872,34299904,270336,796376.4727,787949.6727,81920,0,0,1.237985284,112635904,106496,37650.29091,777674.7455,81920,0,0,71.18181818,845.6
1545220060,0.900757904,34299904,270336,820185.8909,811405.0909,81920,0,0,1.230742356,114282496,106496,37116.78182,767535.6182,81920,0,0,70.87272727,841.7818182
1545220050,0.901611822,34299904,270336,818352.3455,809650.6182,81920,0,0,1.243575929,114139136,106496,38036.58182,786147.4545,81920,0,0,71.4,849.2
1545220040,0.922568128,34299904,270336,827542.3273,818665.8,81920,0,0,1.275572563,114372608,106496,38644.81818,798592.5636,81920,0,0,71.65454545,853.0727273
1545220030,0.904714347,34299904,270336,815443.9636,806686.0727,81920,0,0,1.260334195,114606080,106496,38515.70909,796829,81920,0,0,71.18181818,847.6363636
1545220020,0.926461662,34299904,270336,829885.1455,820822.4182,81920,0,0,1.233969494,114954240,106496,37858.38182,784184.6545,81920,0,0,71.50909091,851.8727273
1545220010,0.90583512,34299904,270336,818511.4364,809445.5273,81920,0,0,1.192283414,114024448,106496,36981.29091,766020.4364,81920,0,0,71.67272727,854.1636364
1545220000,0.892546082,34299904,270336,811368.9273,802902.6364,81920,0,0,1.206920735,114941952,106496,37618.70909,777240.8727,81920,0,0,71.70909091,853.7090909
1545219990,0.892861241,34299904,270336,811539.1091,802890.5091,81920,0,0,1.246812845,112791552,106496,38465.63636,795726.8364,81920,0,0,71.78181818,854.1636364
1545219980,0.914335604,34299904,270336,829042.3273,820383.1273,81920,0,0,1.234180183,113008640,106496,38035.49091,786393.5818,81920,0,0,71.61818182,852.2181818
1545219970,0.922285708,34299904,270336,837684.3818,828819.8182,81920,0,0,1.241715109,113651712,106496,37572.12727,776651.7091,81920,0,0,71.29090909,847.7454545
1545219960,0.900378044,34299904,270336,797258.332,788905.9437,81920,0,0,1.299833322,116400128,106496,38267.73214,789113.5839,81920,0,0,70.92727273,842.8181818
1545219950,0.920510826,34299904,270336,815704.2545,806963.3091,81920,0,0,1.25770153,124366848,106496,37620.34545,776838.9273,81920,0,0,71.03636364,844.4181818
1545219940,0.92413453,39731200,270336,809227.4727,800606.6909,81920,0,0,1.277452845,124993536,106496,37944.67273,783271.5273,81920,0,0,70.76363636,841.4181818
1545219930,0.924749177,39731200,270336,812887.0909,804166.7091,81920,0,0,1.255907849,125497344,106496,37779.61818,779303.9818,81920,0,0,71.14545455,845.6545455
1545219920,0.9239385,39731200,270336,819277.5636,810362.7818,81920,0,0,1.310245771,123531264,106496,38784.78182,800167.9091,81920,0,0,71.18052399,845.6573517
1545219910,0.911822143,39731200,270336,822649.3455,813796.1273,81920,0,0,1.220541016,123392000,106496,37685.23636,779393.7273,81920,0,0,70.89090909,842.7636364
1545219900,0.856042428,39731200,270336,794944.5636,786392.9818,81920,0,0,1.190383054,123158528,106496,37448.29091,774565.5273,81920,0,0,71.25454545,847.9272727
1545219890,0.871734544,39731200,270336,811920.9077,803294.7144,81920,0,0,1.180767529,124268544,106496,37699.33999,780485.4088,81920,0,0,71.34545455,849.5272727
1545219880,0.879780549,39731200,270336,824156.7091,815336.5091,81920,0,0,1.204185705,124534784,106496,37986.63636,785986.0727,81920,0,0,71.58181818,853.1090909
1545219870,0.86973094,39731200,270336,825002.1273,816072.9636,81920,0,0,1.204545913,123920384,106496,37991.76364,788008.2182,81920,0,0,71.34545455,849.5090909
1545219860,0.871760422,39731200,270336,832641.3091,823691.3091,81920,0,0,1.177303838,123715584,106496,37707.54545,781175.8,81920,0,0,71.07272727,847.1454545
1545219850,0.859217417,39731200,270336,816819.8182,808063.4182,81920,0,0,1.182497831,123359232,106496,37375.90909,775772.2,81920,0,0,71.05454545,848.4181818
1545219840,0.87215514,39731200,270336,816543.2182,807804.0545,81920,0,0,1.205709381,124669952,106496,37984.69091,788438.1818,81920,0,0,71.30909091,851.2363636
1545219830,0.882383509,39731200,270336,829907.5455,821095.3455,81920,0,0,1.244552258,125534208,106496,38139.27273,789715.1636,81920,0,0,70.87272727,846.4181818
1545219820,0.842061054,39731200,270336,798586.8182,790140.6182,81920,0,0,1.200084522,125677568,106496,37237.6,772055.2,81920,0,0,70.90909091,846.9272727
1545219810,0.863824972,39731200,270336,811507.4545,802860.0545,81920,0,0,1.255564171,123523072,106496,38639.85455,802959.2909,81920,0,0,71.32727273,851.1818182
1545219800,0.881862062,39731200,270336,820395.8072,811809.2874,81920,0,0,1.22431194,123592704,106496,37680.26691,780603.5746,81920,0,0,71.36363636,850.5454545
1545219790,0.88398504,41172992,270336,823460.5175,814876.8159,81920,0,0,1.23698311,124780544,106496,37992.32713,786942.0171,81920,0,0,71.10909091,847.2181818
1545219780,0.883177849,41172992,270336,821153.1273,812565.1818,81920,0,0,1.2130828,125394944,106496,37226.52727,767940.2,81920,0,0,71.74545455,854.1636364
1545219770,0.91012746,41172992,270336,835931.7091,827168.4364,81920,0,0,1.21727786,123437056,106496,37882.16364,782304.3455,81920,0,0,71.32727273,849.5818182
1545219760,0.883620763,41172992,270336,811914.7273,803321.5273,81920,0,0,1.284677005,124137472,106496,39011.74545,803801.6909,81920,0,0,71.65454545,852.8
1545219750,0.913532828,41172992,270336,838418.4985,829405.1346,81920,0,0,1.262218933,123842560,106496,38193.87625,785531.4097,81920,0,0,71.07272727,845.6363636
1545219740,0.910777209,41172992,270336,825517.5091,816611.9091,81920,0,0,1.242243393,124522496,106496,37707.94545,775546,81920,0,0,71.74545455,854.4545455
1545219730,0.884991787,41172992,270336,798244.1592,789434.9194,81920,0,0,1.274895625,125349888,106496,37877.27496,785033.763,81920,0,0,71.41818182,851.4363636
1545219720,0.90851849,41172992,270336,816275.8,807246,81920,0,0,1.266026048,126791680,106496,38231.03636,789534.0727,81920,0,0,71.36363636,850.5818182
1545219710,0.918065089,41172992,270336,826620.7455,817716.3455,81920,0,0,1.227270787,128925696,106496,38312.14545,790495.3455,81920,0,0,71.2,849.7090909
1545219700,0.904878876,41172992,270336,814477.6,805817.2,81920,0,0,1.2241835,128032768,106496,38387.63636,795798.0545,81920,0,0,72.09090909,860.9090909
1545219690,0.887887317,41172992,270336,809806.6364,801879.8364,81920,0,0,1.160902022,127062016,106496,37804.45455,773601.6727,81920,0,0,70.90909091,836.9454545
1545219680,0.895870513,41172992,270336,816014.3455,807808.9455,81920,0,0,1.200291098,125460480,106496,38956.78182,797716.0364,81920,0,0,70.8,836.3272727
1545219670,0.885919551,41172992,270336,809521.2,801308.4,81920,0,0,1.185784666,124903424,106496,38468.43636,790720.0909,81920,0,0,70.8,836.7636364
1545219660,0.887199116,41172992,270336,817431.4909,808905.7636,81920,0,0,1.163701881,124092416,106496,37542.30909,773510.7091,81920,0,0,70.52727273,834.3090909
1545219650,0.890531091,41172992,270336,816494.0819,807941.5465,81920,0,0,1.253300531,124268544,106496,38795.53099,797185.9784,81920,0,0,70.85454545,837.2363636
1545219640,0.891538118,42131456,270336,809288.5818,800013.8182,81920,0,0,1.262228815,124006400,106496,37745.67273,786979.4364,81920,0,0,71.14545455,840.5818182
1545219630,0.912366252,42131456,270336,814704.3636,805327.7273,81920,0,0,1.251238499,124772352,106496,37427.45455,779769.9455,81920,0,0,71.09090909,849.9454545
1545219620,0.927103125,42131456,270336,832295.3273,822812.9273,81920,0,0,1.271036142,125558784,106496,37552.85455,781898.1091,81920,0,0,70.90909091,847.7454545
1545219610,0.91536749,42131456,270336,828433.4364,819147.7818,81920,0,0,1.264953244,125845504,106496,37559.12727,777813.5273,81920,0,0,71.16363636,850.4909091
1545219600,0.900796937,42131456,270336,821636.7091,812417.6364,81920,0,0,1.242056182,124276736,106496,36947.72727,766711.9636,81920,0,0,70.90909091,847.5636364
1545219590,0.903944875,42131456,270336,815978.3091,806798.3091,81920,0,0,1.259170875,107171840,106496,37191.34545,772314.0727,81920,0,0,70.96363636,848.8545455
1545219580,0.915486772,42131456,270336,831648.4182,822189.2182,81920,0,0,1.278439116,107528192,106496,37801.49091,782696.4727,81920,0,0,71.27272727,852.5636364
1545219570,0.902272157,42131456,270336,823830.3273,814594.1273,81920,0,0,1.266673818,107036672,106496,37524.12727,777234.6727,81920,0,0,71.23636364,852.1636364
1545219560,0.887338486,42127360,270336,795952.2545,786778.0545,81920,0,0,1.25965144,107061248,106496,36632.74545,762655.2182,81920,0,0,71.4,853.9090909
1545219550,0.870937568,42127360,270336,796600.7636,787269.7636,81920,0,0,1.268230152,109223936,106496,37649.36364,782842.2364,81920,0,0,70.63636364,844.7636364
1545219540,0.907923627,42127360,270336,826192.8909,816533.8909,81920,0,0,1.23236225,108187648,106496,37861.10909,787794.4727,81920,0,0,71.2,852.2
1545219530,0.867668081,42127360,270336,782169.3636,773621.5636,81920,0,0,1.176136957,106860544,106496,35784.12727,746365.8545,81920,0,0,72.12727273,862.8
1545219520,0.839505857,42127360,270336,765448.6889,758680.9667,81920,0,0,1.174111583,96182272,106496,36182.38482,735779.5998,81920,0,0,68.43760796,796.2326588
1545219510,0.683735053,42127360,270336,628991.1318,623824.5563,81920,0,0,0.964343612,95744000,106496,29691.3696,599701.3429,81920,0,0,64.8493335,697.7941043
1545219500,0.532425453,42127360,270336,493191.8059,489827.4756,81920,0,0,0.769981136,95731712,106496,23896.01865,479006.2502,81920,0,0,56.37901246,564.2811676
1545219490,2.138340465,42127360,270336,530969.9762,531736.7095,81920,0,0,3.237541866,91312128,106496,28881.501,522044.276,81920,0,0,47.89439232,428.1765947
1545219480,2.435662108,42127360,270336,462182.0347,464891.6698,81920,0,0,3.677749275,89387008,106496,25489.52181,430350.4239,81920,0,0,38.98678014,310.9668503
1545219470,2.928832208,42127360,270336,382894.9831,385844.6283,81920,0,0,4.417613439,103157760,106496,21869.94515,356100.4927,81920,0,0,30.34490282,167.8878566
1545219410,1.377381686,42127360,270336,168558.0751,169793.1337,81920,0,0,1.579105258,128708608,106496,9764.239507,163782.1505,81920,0,0,29.47915909,177.1113698
1545219310,2.272091525,44838912,270336,275224.0042,276934.8608,81920,0,0,2.797035648,91299840,106496,18282.69299,291044.9066,81920,0,0,28.05286536,159.5062987
1545219200,2.524842996,44838912,270336,358812.9265,361492.9747,81920,0,0,2.718020089,113737728,106496,20409.95584,343210.3774,81920,0,0,31.83694249,197.8399607
1545219170,1.254327199,45928448,270336,180420.3725,181793.7473,81920,0,0,1.319986041,111423488,106496,10263.33725,174242.3271,81920,0,0,29.59892368,173.9209483
1545219040,1.724606341,44969984,270336,185261.0976,186855.7506,81920,0,0,1.78060107,94609408,106496,11467.03992,178055.3199,81920,0,0,28.80104731,162.569548
1545218790,2.439989667,47198208,270336,338678.1222,341183.6359,81920,0,0,2.957785605,121196544,106496,18914.42282,318854.3903,81920,0,0,29.54652896,180.2611004
1545218730,2.737458456,47198208,270336,342548.9308,345335.7609,81920,0,0,3.486382695,113418240,106496,20674.0807,332681.0772,81920,0,0,30.29256141,177.7006019
1545218720,2.968355869,47198208,270336,359491.5387,362545.4796,81920,0,0,3.680140332,108867584,106496,21545.91649,338752.0693,81920,0,0,32.23577753,185.2148143
1545218540,2.437495073,47198208,270336,296523.7138,299346.5308,81920,0,0,3.326075151,90914816,106496,18587.85189,282964.2907,81920,0,0,29.2,152.4363636
1545218500,3.550470467,47198208,270336,441183.4255,444344.4776,81920,0,0,4.587738463,117473280,106496,25612.95838,423946.1583,81920,0,0,32.20058547,193.1671485
1545218470,2.391738327,47198208,270336,353128.8319,355725.6269,81920,0,0,3.405932725,117198848,106496,19828.30303,339311.3175,81920,0,0,31.89032927,193.4692097
1545218060,2.35684731,48414720,270336,311906.6351,314155.439,81920,0,0,2.844274544,90828800,106496,17798.60339,299706.2775,81920,0,0,29.59946183,173.6877511
1545218020,2.963749402,48414720,270336,397692.0442,400694.5945,81920,0,0,3.040885187,110026752,106496,19343.08431,315078.5329,81920,0,0,30.34655806,173.0972035
1545217980,2.324653246,48414720,270336,334642.8504,348150.6071,81920,0,0,3.707074918,114524160,106496,22366.20385,388386.7748,81920,0,0,31.01930979,183.9703262
1545217950,1.899464325,48414720,270336,271916.2636,273797.0455,81920,0,0,2.113910348,129495040,106496,15090.91806,243331.1205,81920,0,0,33.06476547,197.8611571
1545217930,0.986832298,48414720,270336,144165.0982,121619.0392,81920,0,0,0.848704436,127987712,106496,7461.661166,89225.68338,81920,0,0,34.18181818,199.8909091
1545217920,3.096268613,48414720,270336,386716.2008,389718.2313,81920,0,0,3.994577028,128999424,106496,22905.05855,371777.9048,81920,0,0,33.32969869,193.3449642
1545217870,1.975449008,48410624,270336,602525.9295,608320.2397,81920,0,0,4.000111131,128122880,106496,38245.22874,590427.4888,81920,0,0,47.19559751,350.9420897
1545217860,1.91396764,48410624,270336,577860.29,561619.0773,81920,0,0,3.711746395,126136320,106496,36339.82708,574365.7077,81920,0,0,57.828626,430.895802
1545217850,1.492778023,48410624,270336,478505.5639,482136.6054,81920,0,0,3.223114316,125599744,106496,31787.93977,468446.4789,81920,0,0,57.06482156,429.3517844
1545217840,1.109979378,48410624,270336,338509.4491,340816.2178,77824,0,0,2.791098878,122544128,106496,21696.60611,342740.0182,81920,0,0,56.75854159,391.8007716
1545217830,0.86985317,48410624,270336,224284.9357,204953.6263,77824,0,0,2.551745074,119418880,106496,16115.76384,225251.2618,81920,0,0,49.15973109,325.6695731
1545217820,0.699026259,48410624,270336,138361.4256,138246.6954,77824,0,0,0.986042797,104361984,106496,8066.377282,140991.5874,81920,0,0,40.76867704,276.2716616
1545217810,0.042712952,48410624,270336,43038.22026,43033.52974,77824,0,0,0.131280875,103534592,106496,3455.876405,65601.53581,81920,0,0,30.20434821,193.3925316
1545217670,0.808602893,27574272,270336,764219.1818,755940.6909,73728,0,0,1.076830682,112889856,106496,33864.56364,710823.4545,81920,0,0,66.47272727,795.6181818
1545217660,0.78727396,27639808,270336,740881.3091,732842.0727,73728,0,0,1.10521998,113360896,106496,34486.70909,722540.8182,81920,0,0,64.87272727,776.9636364
1545217650,0.747875335,27025408,270336,706801,698686.8364,73728,0,0,1.098082328,114589696,106496,33750.70909,706763.5273,81920,0,0,63.58181818,761.3454545
1545217640,0.769517758,26755072,270336,709924.9818,702182.0909,73728,0,0,1.051584656,113942528,106496,32146.8,672284.9273,81920,0,0,62.63636364,750.2727273
1545217630,0.776151039,26656768,270336,717404.3091,709554.3636,73728,0,0,1.049655171,113098752,106496,32037.09091,671551.2545,81920,0,0,61.01818182,731.0181818
1545217620,0.723099906,26558464,270336,668913.2364,661963.2,73728,0,0,1.083435031,113848320,106496,31902.41818,666827.5091,81920,0,0,59.74545455,716.0727273
1545217610,0.729921994,26034176,270336,666441.6364,659298.5091,73728,0,0,1.059079965,114249728,106496,30347.6,635300.4,81920,0,0,58.67272727,703.0909091
1545217600,0.718470837,25985024,270336,647693.4,641115.7273,73728,0,0,1.011848207,114515968,106496,29255.27273,611544.3636,81920,0,0,56.81818182,680.8545455
1545217590,0.703782927,25624576,270336,637866.8545,631706.7636,73728,0,0,0.949491459,96518144,106496,28488.58182,593634,81920,0,0,55.89090909,669.9818182
1545217580,0.687223885,25288704,270336,622642.4,616430.1091,73728,0,0,0.949756194,96935936,106496,28238.25455,587009.2727,81920,0,0,54.54545455,653.8181818
1545217570,0.654286811,25108480,270336,597418.6364,591489.3455,73728,0,0,0.905136768,96391168,106496,27781.43636,577579.4727,81920,0,0,53.05454545,635.9636364
1545217560,0.639067246,24772608,270336,575656.2909,569909.0545,73728,0,0,0.871944951,96673792,106496,27106.81818,563978.2182,81920,0,0,51.74545455,620.4909091
1545217550,0.634616866,24608768,270336,570757.2545,565441.1636,73728,0,0,0.829137988,94973952,106496,25941.72727,539166.2545,81920,0,0,50.21818182,602.0363636
1545217540,0.625080806,24715264,270336,558003.6,552548.0909,73728,0,0,0.841007057,95002624,106496,25290.10909,525111.1636,81920,0,0,49.18271241,589.6289023
1545217530,0.599445487,23986176,270336,539175.4941,533759.8502,73728,0,0,0.840529671,95322112,106496,24623.33861,511890.0525,81920,0,0,47.41818182,568.7090909
1545217520,0.608077248,23724032,270336,533643.0909,528161.8909,73728,0,0,0.81764228,94449664,106496,23771.61818,494728.9091,81920,0,0,45.98181818,551.4727273
1545217510,0.583419917,23584768,270336,511377.0182,506296.7091,73728,0,0,0.812037043,95342592,106496,23765.6,493433.5091,81920,0,0,44.98181818,539.4545455
1545217500,0.564052327,23355392,270336,496336.6909,491112.5455,73728,0,0,0.773485776,94629888,106496,22675.21818,469497.1636,81920,0,0,43.4,520.5818182
1545217490,0.540682782,22994944,270336,478166.5636,472908.0182,73728,0,0,0.739992047,95641600,106496,22327.07273,462705.0182,81920,0,0,42.18181818,506.0727273
1545217480,0.52059376,22675456,270336,458653.1273,453532.0364,73728,0,0,0.69549859,95862784,106496,20812.4,431844.5273,81920,0,0,40.98181818,491.6727273
1545217470,0.513998802,22503424,270336,443081.7091,438273.1636,73728,0,0,0.706757834,87527424,106496,20588.90909,426490.8182,81920,0,0,39.45454545,473.3454545
1545217460,0.501441886,22224896,270336,429527.9091,424905.5636,73728,0,0,0.709918389,87871488,106496,20029.45455,414527.4545,81920,0,0,37.96363636,455.3636364
1545217450,0.477522927,21954560,270336,403417.1742,399016.2179,73728,0,0,0.703658925,88313856,106496,19216.97787,397059.0171,81920,0,0,36.65454545,439.5636364
1545217440,0.470978225,21692416,270336,401008.3818,396787.0364,73728,0,0,0.692682085,89092096,106496,18779.43636,387868.5455,81920,0,0,35.05454545,420.3636364
1545217430,0.459606997,21557248,270336,383704.2909,379939.3455,73728,0,0,0.656423801,90398720,106496,17598.4,361515.1818,81920,0,0,33.76363636,404.8363636
1545217420,0.446310415,21250048,270336,368729.5455,365559.9455,73728,0,0,0.595245548,88023040,106496,16692.90909,341508.6,81920,0,0,32.16363636,385.6545455
1545217410,0.420446587,21053440,270336,348562.7818,345491.3818,73728,0,0,0.573762225,87511040,106496,16393.47273,335903.9273,81920,0,0,30.81818182,369.6545455
1545217400,0.402805591,20848640,270336,334523.6727,331671.6727,73728,0,0,0.537000547,82894848,106496,15656.01818,320823.5273,81920,0,0,29.38181818,352.4545455
1545217390,0.3668203,20217856,270336,310572.5455,308240.2909,73728,0,0,0.498297172,82821120,106496,14640.89091,299649.3273,81920,0,0,27.90909091,334.8727273
1545217380,0.357024,20086784,270336,293876.5978,291937.8171,73728,0,0,0.487454516,82767872,106496,13751.92276,280487.5361,81920,0,0,26.58181818,318.9272727
1545217370,0.340633946,19955712,270336,280830.2182,279000.0727,73728,0,0,0.490986509,82403328,106496,13207.76364,268945.8909,81920,0,0,25.03636364,300.3636364
1545217360,0.320948609,19742720,270336,260578.3273,258779.2,73728,0,0,0.48227181,81678336,106496,12431.41818,252804.9273,81920,0,0,23.52727273,282.2363636
1545217350,0.323299121,19652608,270336,254454.8909,252773.0545,73728,0,0,0.471031589,80060416,106496,11686.36364,236792.5273,81920,0,0,22.16363636,265.8727273
1545217340,0.306131021,19169280,270336,233399.1636,232065.7818,73728,0,0,0.468593849,79994880,106496,11118.29091,224555.9636,81920,0,0,20.70909091,248.4181818
1545217330,0.282276406,18866176,270336,214215.7091,213065.7818,73728,0,0,0.450549729,80187392,106496,10421.38182,210162.3636,81920,0,0,19.36363636,232.2545455
1545217320,0.275508614,18612224,270336,202082.2727,201087.2909,73728,0,0,0.404015325,80322560,106496,9788.472727,197117.2364,81920,0,0,18.01818182,216.1636364
1545217310,0.258032868,18309120,270336,189750.7455,188915.3091,73728,0,0,0.356750551,79503360,106496,8879.727273,178379.8727,81920,0,0,16.6,199.1636364
1545217300,0.239743707,18186240,270336,172946.3091,172405.4545,73728,0,0,0.314381273,78721024,106496,8017.181818,160239.9091,81920,0,0,15.29090909,183.4545455
1545217290,0.20762296,17727488,270336,153177.1273,152899.5273,73728,0,0,0.273166313,79421440,106496,7192.454545,142882.6727,81920,0,0,13.78181818,165.3454545
1545217280,0.185627317,17612800,270336,136766.5636,136608.7636,73728,0,0,0.252815083,78000128,106496,6638.490909,131153.6909,81920,0,0,12.38181818,148.5818182
1545217270,0.169026091,17514496,270336,121189.5636,121181.1636,73728,0,0,0.228184516,77635584,106496,5959.309091,116990.7273,81920,0,0,11.05454545,132.6545455
1545217260,0.13883128,17170432,270336,101386.5818,101498.6909,73728,0,0,0.203933415,77488128,106496,5099.618182,98744.67273,81920,0,0,9.581818182,114.9818182
1545217250,0.132182123,16719872,270336,90336.78182,90537.12727,73728,0,0,0.178681535,76791808,106496,4330.090909,83631.52727,81920,0,0,8.054545455,96.65454545
1545217240,0.107931704,16637952,270336,70769.89091,70984.14545,73728,0,0,0.156372996,76816384,106496,3656.436364,70344.52727,81920,0,0,6.672727273,80.07272727
1545217230,0.09207244,16080896,270336,57011.34545,57220.29091,73728,0,0,0.126165442,76820480,106496,2803.854545,53834.90909,81920,0,0,5.236363636,62.83636364
1545217220,0.06943058,15785984,270336,39467.93578,39677.52141,73728,0,0,0.092688459,76431360,106496,1929.525991,36779.81418,81920,0,0,3.836363636,46.03636364
1545217210,0.050999211,15425536,270336,26537.54545,26703.47273,73728,0,0,0.068969368,76406784,106496,1322.018182,25214.85455,81920,0,0,2.472727273,29.67272727
1545217200,0.028589433,15417344,270336,14686.70909,14811.69091,73728,0,0,0.044652423,76312576,106496,784.2909091,14943.81818,81920,0,0,1.454545455,17.45454545
1545217190,0.015898595,15097856,270336,7766.981818,7851.454545,73728,0,0,0.027081705,75862016,106496,413.9090909,7733.072727,81920,0,0,0.763636364,9.163636364
1545217180,0.009007397,14139392,270336,3112.109091,3158.527273,73728,0,0,0.01545977,76337152,106496,174.7818182,3121.4,81920,0,0,0.218181818,2.618181818
1545217170,0.006216968,13828096,270336,1880.163636,1910.163636,73728,0,0,0.010043057,76230656,106496,103,1788.363636,81920,0,0,0,0
1545217160,0.006316786,13828096,270336,1880.2,1910.2,73728,0,0,0.009865936,75747328,106496,103,1788.4,81920,0,0,0,0
1545217150,0.00622662,13828096,270336,1880.2,1910.2,73728,0,0,0.008275418,76017664,106496,103,1788.4,81920,0,0,0,0
1545217140,0.006220527,13828096,270336,1880.2,1910.2,73728,0,0,0.007711602,76124160,106496,93.63636364,1625.818182,81920,0,0,0,0
1545217130,0.010395021,13828096,270336,1880.2,1910.2,73728,0,0,0.008278448,75821056,106496,103,1788.4,81920,0,0,0,0
1545217120,0.010397077,13828096,270336,1880.2,1910.2,73728,0,0,0.008313792,76238848,106496,103,1788.4,81920,0,0,0,0
1545217110,0.010426595,13828096,270336,1880.2,1910.2,73728,0,0,0.008795557,75362304,106496,103,1788.4,81920,0,0,0,0
1545217100,0.010689812,13828096,270336,1880.2,1910.2,73728,0,0,0.008776322,76034048,106496,103,1788.4,81920,0,0,0,0
1545217090,0.010899292,13828096,270336,1880.2,1910.2,73728,0,0,0.009002104,75505664,106496,103,1788.4,81920,0,0,0,0
1545217080,0.010762809,13828096,270336,1880.2,1910.2,73728,0,0,0.00931716,75964416,106496,103,1788.4,81920,0,0,0,0
1545217070,0.006748032,13828096,270336,1880.218182,1910.218182,73728,0,0,0.009462844,75300864,106496,103,1788.418182,81920,0,0,0,0
1545217060,0.006916064,13828096,270336,1880.306915,1910.30746,73728,0,0,0.008986983,75751424,106496,103.0018728,1788.505246,81920,0,0,0,0
