timestamp,container/front-end_1/CPU_usage,container/front-end_1/MEM_usage,container/front-end_1/Cached_MEM_usage,container/front-end_1/NET_Input,container/front-end_1/NET_Output,container/front-end_1/FS_usage,container/front-end_1/FS_reads,container/front-end_1/FS_writes,service/edge-router:80/request_duration_seconds_count,service/edge-router:80/request_duration_seconds_bucket
1544015620,0.011420458,103591936,25026560,102.8,2442.509091,122146816,0,0,0,0
1544015610,0.011744033,103796736,25026560,102.8,2442.527273,122146816,0,0,0,0
1544015600,0.010235126,103624704,25026560,93.45454545,2220.472727,122146816,0,0,0,0
1544015590,0.011594803,104148992,25026560,112.1454545,2664.581818,122146816,0,0,0,0
1544015580,0.010442645,103440384,25026560,102.8,2442.527273,122146816,0,0,0,0
1544015570,0.009974802,104140800,25026560,102.8,2442.581818,122146816,0,0,0,0
1544015560,0.009953864,104235008,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015550,0.009823687,135032832,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015540,0.011280521,135020544,25026560,112.1454545,2664.618182,122146816,0,0,0,0
1544015530,0.01193707,135143424,25026560,112.1454545,2664.618182,122146816,0,0,0,0
1544015520,0.010165029,135020544,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544015510,0.012312989,135020544,25026560,182,2482.236364,122146816,0,0,0,0
1544015500,0.015088312,135020544,25026560,328.4,2555.472727,122146816,0,0,0,0
1544015490,0.015384448,135016448,25026560,328.4,2555.545455,122146816,0,0,0,0
1544015480,0.013371323,135008256,25026560,309.7090909,2111.509091,122146816,0,0,0,0
1544015470,0.015292322,135008256,25026560,441.2,2668.490909,122146816,0,0,0,0
1544015460,0.015608072,135008256,25026560,441.2,2668.563636,122146816,0,0,0,0
1544015450,0.016037054,135135232,25026560,362,2629,122146816,0,0,0,0
1544015440,0.012470848,134778880,25026560,319.0545455,2446.509091,122146816,0,0,0,0
1544015430,0.013487081,134774784,25026560,340.4,2674.636364,122146816,0,0,0,0
1544015420,0.013110838,134774784,25026560,302,2636.272727,122146816,0,0,1,11
1544015410,0.172454588,134774784,25026560,6694.072727,132024.9273,122146816,0,0,13.34569719,152.1300387
1544015400,0.330765226,134774784,25026560,13318.61818,267694.2727,122146816,0,0,26.25406811,300.794531
1544015390,0.521358204,134774784,25026560,20288.74545,408587.0364,122146816,0,0,39.34545455,454.7818182
1544015380,0.722746789,134758400,25026560,27209.74545,551029.8,122146816,0,0,52.71004927,611.0656557
1544015370,0.912332879,134742016,25026560,34645.34545,704445.7636,122146816,0,0,65.61818182,763.8181818
1544015360,1.017306025,135434240,25026560,38524.67273,783123.0545,122146816,0,0,71.12856597,828.6877943
1544015350,1.077471492,138231808,25026560,38318.16364,784018.2909,122146816,0,0,71.03765523,833.7424317
1544015340,1.072412082,135380992,25026560,38410.01818,776948.1091,122146816,0,0,70.70909091,822.1272727
1544015330,1.038707038,138428416,25026560,38070.36364,770718.9636,122146816,0,0,70.07272727,814.9818182
1544015320,1.02659033,138248192,25026560,37441.23636,755235.7455,122146816,0,0,69.87399771,806.2510227
1544015310,1.067958657,139173888,25026560,39723.81818,794187.1273,122146816,0,0,69.63636364,797.1090909
1544015300,0.981749834,137756672,25026560,37696.63636,751073.6727,122146816,0,0,69.74418647,794.1310158
1544015290,1.033399807,136011776,25026560,38198.61818,770283.2182,122146816,0,0,69.91036201,805.8873798
1544015280,1.029633394,138448896,25026560,38802.2,782054.6727,122146816,0,0,70.0194549,802.8145966
1544015270,0.991130183,138592256,25026560,37369.29091,756580.6727,122146816,0,0,69.94545455,808.7818182
1544015260,1.003120565,136798208,25026560,38093.81818,769651.2182,122146816,0,0,70.63764796,813.8329788
1544015250,1.030333789,137863168,25026560,38520.83636,787879.2364,122146816,0,0,69.85327539,816.7306049
1544015240,1.013260975,136740864,25026560,38120.58182,779453,122146816,0,0,70.81818182,826.7090909
1544015230,1.022735309,137097216,25026560,37712.70909,771328.2,122146816,0,0,70.67272727,826.0727273
1544015220,1.042998722,138436608,25026560,38509.29091,786037.9455,122146816,0,0,70.8,827.7636364
1544015210,1.044482821,136364032,25026560,38156.76364,777566.9636,122146816,0,0,71.1623425,833.4575735
1544015200,1.059966917,139038720,25026560,39221.87273,796327.6909,122146816,0,0,70.81946944,824.8695431
1544015190,1.043178733,138420224,25026560,38161.34545,774649.4727,122146816,0,0,70.45454545,820.7636364
1544015180,1.027628524,137928704,25026560,37101.25455,754308.2182,122146816,0,0,70.58181818,824.6363636
1544015170,1.031253649,140320768,25026560,37863.25455,772001.4182,122146816,0,0,70.63507936,827.2395047
1544015160,1.056351754,140099584,25026560,38220.8,778906.2727,122146816,0,0,69.63636364,814.4181818
1544015150,1.070305353,139825152,25026560,37987.72727,774312.8909,122146816,0,0,69.74418647,814.7306413
1544015140,1.098511727,138854400,25026560,38595.25455,789346.6364,122146816,0,0,70.435083,822.9123107
1544015130,1.076324281,138862592,25026560,38670.85455,788696.7636,122146816,0,0,70.85454545,823.5818182
1544015120,1.0596701,140169216,25026560,37783.12727,771205.8,122146816,0,0,70.91038019,824.2331679
1544015110,1.091094459,140021760,25026560,39056.27273,795381.9636,122146816,0,0,70.58181818,821.5454545
1544015100,1.063508039,138072064,25026560,38744.10909,790074.4727,122146816,0,0,70.45454545,822.7272727
1544015090,1.086558363,136388608,25026560,38509.23636,788046.8727,122146816,0,0,71.27272727,834.9818182
1544015080,1.07522236,135294976,25026560,37733.05455,773531.5818,122146816,0,0,70.12727273,827.4545455
1544015070,1.085306327,136687616,25026560,37739.6,775188.0182,122146816,0,0,70.87272727,836.2545455
1544015060,1.064089218,136384512,25026560,38312.87273,785521.3091,122146816,0,0,71.28961292,839.9120016
1544015050,1.086967709,138858496,25026560,38239.83636,782094.4364,122146816,0,0,70.63764796,829.1059837
1544015040,1.098262657,138878976,25026560,38666.65455,791619.1091,122146816,0,0,70.67272727,829.3818182
1544015030,1.04893351,139837440,25026560,38185.12727,780501.8727,122146816,0,0,71.21818182,833.2363636
1544015020,1.070220595,139915264,25026560,38119.56364,777520.1273,122146816,0,0,71.00129093,828.8514337
1544015010,1.072141357,139526144,25026560,37937.54545,772489.8364,122146816,0,0,70.90909091,826.2181818
1544015000,1.096669365,138907648,25026560,38942.76364,794885.7455,122146816,0,0,71.12727273,833.6
1544014990,1.085931201,138088448,25026560,39099.92546,795389.1747,122146816,0,0,70.61946581,824.2877143
1544014980,1.082983205,138186752,25026560,38335.90909,781832.8364,122146816,0,0,70.45454545,824.7818182
1544014970,1.0659958,137306112,25026560,37985.89091,776914.2182,122146816,0,0,70.47144597,827.2940492
1544014960,1.017782855,138797056,25026560,37169.29091,761599.0545,122146816,0,0,70.27400498,825.0877289
1544014950,1.029450503,140021760,25026560,37270.52727,762877.1818,122146816,0,0,70.67144234,829.2758313
1544014940,1.076511277,138645504,25026560,38001.32727,776078.4,122146816,0,0,70.32727273,823.8909091
1544014930,1.04710934,142196736,25026560,37171.4,760974.6364,122146816,0,0,70.67401225,829.1968945
1544014920,1.060249808,138567680,25026560,37760.61818,769412.2909,122146816,0,0,69.94418283,817.5305904
1544014910,1.096740892,139468800,25026560,38373.21818,780338.6909,122146816,0,0,70.23764068,821.9785814
1544014900,1.076118102,140275712,25026560,37243.36364,758932.8545,122146816,0,0,70.25582283,825.3240968
1544014890,1.053918918,140214272,25026560,37313.94545,760532.0364,122146816,0,0,70.12854779,822.414953
1544014880,1.091234256,141291520,25026560,38540.72727,788966.5455,122146816,0,0,70.87272727,834.2363636
1544014870,1.086325599,139870208,25026560,37783.90909,770762.1636,122146816,0,0,70.8,833.0181818
1544014860,1.095703498,139984896,25026560,37870.12727,774268.6909,122146816,0,0,71.67403044,845.0153639
1544014850,1.071055866,139956224,25026560,38443.18182,786989.2364,122146816,0,0,70.63636364,833.0727273
1544014840,1.092327792,141254656,25026560,38569.23636,788904.8,122146816,0,0,70.96492664,837.7243223
1544014830,1.072906813,138178560,25026560,38158.83636,779942.4727,122146816,0,0,70.85454545,834.6181818
1544014820,1.035423073,141266944,25026560,37800.63636,773403.7091,122146816,0,0,70.6,832.1454545
1544014810,1.008779343,139214848,25026560,37223.76364,766248.0545,122146816,0,0,70.61818182,834.1090909
1544014800,1.065466524,139931648,25026560,38188.72727,785341.8,122146816,0,0,70.74674085,836.0333824
1544014790,1.068582432,138809344,25026560,37588.34545,772665.9636,122146816,0,0,70.58181818,835.4909091
1544014780,1.063018053,137506816,25026560,38105.07273,780805.1273,122146816,0,0,70.61818182,830.6909091
1544014770,1.079643738,137269248,25026560,37843.8,773892.4364,122146816,0,0,70.36363636,827.6181818
1544014760,1.084902146,136294400,25026560,37388.83636,764246.4727,122146816,0,0,71.45454545,835.8181818
1544014750,1.09835538,140910592,25026560,38697,783805.2182,122146816,0,0,70.435083,819.6760059
1544014740,1.057598514,138985472,25026560,38151.20275,775894.9799,122146816,0,0,70.6,822.2909091
1544014730,1.067856724,139034624,25026560,37746.38182,767359.4545,122146816,0,0,70.54545455,820.7636364
1544014720,1.094592972,139001856,25026560,38355.85455,783501,122146816,0,0,70.83765159,829.4332624
1544014710,1.09273257,139210752,25026560,39034.72727,799065.2182,122146816,0,0,70.70909091,829.2181818
1544014700,1.275319048,139907072,25026560,47664.81818,778369.2182,122019840,0,0,81.43636364,960.2909091
1544014690,1.7150092,140812288,25026560,68549.30909,813831.8727,122019840,0,0,94.01989127,1108.292878
1544014680,2.018885664,141139968,25026560,84888.90909,814513.3818,122019840,0,0,106.8545455,1255.181818
1544014670,2.38117427,140931072,25026560,102708.2545,833162.8727,122019840,0,0,119.8749068,1406.552846
1544014660,2.671313324,139505664,25026560,117691.3273,827267.4545,122019840,0,0,133.1296933,1553.191876
1544014650,3.036272275,138817536,25026560,135530.5273,848392.5455,122019840,0,0,142.4363636,1654.236364
1544014640,2.957643741,138375168,25026560,132195.8,824847.0364,119910400,0,0,142.0727273,1645.272727
1544014630,3.030087751,138715136,25026560,136235.2364,856136.5636,119910400,0,0,142.1844034,1646.357206
1544014620,2.955863433,138354688,25026560,133556.7273,840382.8545,119910400,0,0,142.4,1649.309091
1544014610,3.022198605,136556544,25026560,136387.4545,860510.0545,119910400,0,0,141.9065108,1649.533645
1544014600,2.935898863,138285056,25026560,133295.3636,841325.8909,119910400,0,0,142.1428701,1654.933547
1544014590,2.927849794,138649600,25026560,133603.5273,839527.9455,119910400,0,0,142.0025819,1652.466408
1544014580,2.841057615,140419072,25026560,130173.4727,820453.8364,117821440,0,0,142.3428665,1657.006236
1544014570,2.873094243,136441856,25026560,132041.8917,834425.4805,117821440,0,0,142.8181818,1652.563636
1544014560,2.896481272,139636736,25026560,133801.0727,839978.2182,117821440,0,0,142.6571392,1648.120875
1544014550,2.845779365,138883072,25026560,130566.2364,825296.3091,117821440,0,0,142.2545455,1643.727273
1544014540,2.951320996,139018240,25026560,135614.3091,852803.4,117821440,0,0,142.4727273,1643.618182
1544014530,2.973026938,137498624,25026560,134701.5091,846361.6,117821440,0,0,142.2155961,1646.915511
1544014520,2.948082477,137715712,25026560,133303.2727,839973.8182,115712000,0,0,142.2363636,1652.872727
1544014510,2.960262585,138530816,25026560,132944.6909,840240.2,115712000,0,0,142.7636364,1659.145455
1544014500,2.974262874,137568256,25026560,133455.8364,837883.7455,115712000,0,0,142.8909091,1662.054545
1544014490,2.954952641,139333632,25026560,133145.2727,839417.8545,115712000,0,0,142.2363636,1655.436364
1544014480,2.968982135,138039296,25026560,133626.5273,841274.0727,115712000,0,0,142.6389571,1661.375661
1544014470,2.960408612,138444800,25026560,132151.0364,829112.8364,115712000,0,0,142.0753105,1642.975327
1544014460,2.989369825,137138176,25026560,134181.9818,837936,113618944,0,0,142.1065072,1637.13387
1544014450,2.964073916,137580544,25026560,133496.7636,842626.3455,113618944,0,0,141.5662103,1631.82967
1544014440,3.015564698,138678272,25026560,135296.4545,848395.4364,113618944,0,0,141.6909091,1632.054545
1544014430,2.936858335,139759616,25026560,131286.6727,831291.9455,113618944,0,0,141.5662103,1631.702395
1544014420,2.957651548,138612736,25026560,133079.8909,837762.5818,113618944,0,0,141.9065108,1645.060999
1544014410,2.971087925,137469952,25026560,133072.8909,835564.2909,113618944,0,0,141.9636364,1661.181818
1544014400,2.872531156,138584064,25026560,129529.1091,815562.1273,111509504,0,0,142.020764,1654.557356
1544014390,3.034147559,136007680,25026560,135613.8182,855838.7091,111509504,0,0,142.384407,1659.230168
1544014380,2.970609275,136630272,25026560,132531.6545,838710.2182,111509504,0,0,142.0155997,1656.060799
1544014370,2.988314381,138493952,25026560,131989.3636,835920.1636,111509504,0,0,142.3792295,1659.806185
1544014360,2.996059453,138682368,25026560,132521.7818,838530.7091,111509504,0,0,142.2207677,1657.630139
1544014350,3.034762133,136962048,25026560,133449.2182,841360.2364,111509504,0,0,142.397411,1669.260559
1544014340,3.024039263,137207808,25026560,131702.6545,829937.9818,109412352,0,0,142.0909091,1662.654545
1544014330,3.045653049,138330112,25026560,134243.2727,847152.4182,109412352,0,0,141.893489,1649.084529
1544014320,2.984897891,138199040,25026560,132773.0909,833725.4909,109412352,0,0,141.7818182,1644.054545
1544014310,2.905276998,138338304,25026560,130455.3273,826598.0364,109412352,0,0,142,1645.890909
1544014300,2.967604686,139079680,25026560,132987.4,838571.2364,109412352,0,0,141.7090909,1634.872727
1544014290,2.923389553,138993664,25026560,131588.4075,828812.567,109412352,0,0,142.4571356,1648.175421
1544014280,2.928138737,138711040,25026560,133108.5961,836138.6859,107311104,0,0,140.6207386,1636.32066
1544014270,2.964601216,137310208,25026560,134531.8545,848707.0545,107311104,0,0,141.9636364,1639.927273
1544014260,2.87658126,137424896,25026560,130715.5455,823245.9273,107311104,0,0,141.9454545,1638.127273
1544014250,2.89722176,139382784,25026560,131579.5818,830183.5636,107311104,0,0,140.7428956,1628.861293
1544014240,2.952436443,138895360,25026560,132810.9273,837366.3636,107311104,0,0,141.5454545,1640.654545
1544014230,3.009709658,139796480,25026560,134918.6909,850255.4545,107311104,0,0,141.8519663,1645.515536
1544014220,2.925404468,138100736,25026560,131493.3273,832220.0545,105226240,0,0,141.8571247,1659.121075
1544014210,2.975751232,138895360,25026560,133537.3818,834038.7818,105226240,0,0,141.2207495,1636.084292
1544014200,2.969140755,137752576,25026560,133212.0727,831441.6,105226240,0,0,141.7454545,1634.836364
1544014190,2.941428775,139632640,25026560,132219.7636,822595.9818,105226240,0,0,142.0181818,1638.909091
1544014180,3.03047722,137674752,25026560,136506.6182,848254.9091,105226240,0,0,140.5818182,1620.836364
1544014170,2.928547645,139055104,25026560,131799.4182,822333.5091,105226240,0,0,142.1454545,1641.545455
1544014160,2.959558969,140619776,25026560,134014.3818,835407.4364,103120896,0,0,139.7818182,1619.963636
1544014150,2.949610233,139042816,25026560,133811.1818,841183.6545,103120896,0,0,140.7636364,1631.072727
1544014140,2.873635777,138739712,25026560,130767.2364,823546.3091,103120896,0,0,142.2363636,1648.963636
1544014130,2.935588336,137142272,25026560,133502.1273,842504.6364,103120896,0,0,141.7480318,1643.866252
1544014120,2.850640904,139116544,25026560,130450.6182,821217.8,103120896,0,0,140.7661957,1627.738686
1544014110,2.945128529,138244096,25026560,134198.8509,838858.0571,103120896,0,0,141.5480281,1640.266187
1544014100,2.895723804,137232384,25026560,129710.0364,808197.3273,101015552,0,0,140.4883548,1641.097435
1544014090,2.939043772,138035200,25026560,132770.1636,813485.4,101015552,0,0,139.45201,1625.806804
1544014080,2.945765325,137650176,25026560,133258,806799.7636,101015552,0,0,138.2909091,1605.745455
1544014070,2.878366684,139075584,25026560,129309.7273,774114.1455,101015552,0,0,135.9818182,1584.927273
1544014060,2.810320627,138473472,25026560,127166.4364,749134.4182,101015552,0,0,135.2909091,1565.690909
1544014050,2.826985405,137478144,25026560,129291.1636,752638.4364,101015552,0,0,133.7793858,1544.281013
1544014040,2.793128753,137850880,25026560,128197.5273,733386.7636,98926592,0,0,132.2205858,1514.482081
1544014030,2.770102068,138256384,25026560,127577.3636,716386.6182,98926592,0,0,131.3114784,1497.46359
1544014020,2.802128395,139239424,25026560,127875.4364,706269.4182,98926592,0,0,129.2521954,1478.191306
1544014010,2.825069376,137211904,25026560,128288.8545,696765.0545,98926592,0,0,128.8158397,1472.064144
1544014000,2.750086298,138964992,25026560,124240.0545,665922.5273,98926592,0,0,127.7454545,1466.345455
1544013990,2.77613109,141914112,25026560,124109.9273,660264.6909,98926592,0,0,126.7613316,1454.882638
1544013980,2.761436419,138752000,25026560,122535.4727,642570.4,96825344,0,0,125.0909091,1449.854545
1544013970,2.759088737,137244672,25026560,123151.3636,632463.7818,96825344,0,0,123.7636364,1438.527273
1544013960,2.735552598,136687616,25026560,122553.9455,621734.7091,96825344,0,0,122.6319043,1427.857169
1544013950,2.738804205,138080256,25026560,122551.7636,611747.1636,96825344,0,0,121.3636364,1420.272727
1544013940,2.743426519,138227712,25026560,120235.4909,584037.4,96825344,0,0,120.020364,1400.025455
1544013930,2.781932967,137539584,25026560,122100.2,586076.2727,96825344,0,0,118.8181818,1384.490909
1544013920,2.729399626,138534912,25026560,120513.7455,565858.5455,94715904,0,0,117.0160543,1363.520663
1544013910,2.708735921,137187328,25026560,119380.0364,547328.2,94715904,0,0,115.6181818,1347.309091
1544013900,2.691013518,138063872,25026560,117752.2182,530029.9091,94715904,0,0,114.3636364,1331.290909
1544013890,2.680449472,138141696,25026560,117763.7818,517476.6727,94715904,0,0,112.9070381,1315.630625
1544013880,2.603808692,138358784,25026560,116624.4,500053.7273,94715904,0,0,111.4,1301.127273
1544013870,2.57631404,138584064,25026560,115905.5818,483905.4182,94715904,0,0,110.3818182,1287.927273
1544013860,2.581168555,136888320,25026560,116093.9273,472388.2909,92598272,0,0,109.0525627,1271.013254
1544013850,2.59449027,137064448,25026560,117001.5273,460662.3455,92598272,0,0,107.8727273,1257.272727
1544013840,2.569811765,136916992,25026560,115912.0182,442968.4182,92598272,0,0,106.8162397,1244.359193
1544013830,2.513256724,138199040,25026560,112905.7091,420091.4909,92598272,0,0,104.8363636,1222.527273
1544013820,2.472357798,138285056,25026560,111731.6727,403982.6,92598272,0,0,103.6708423,1207.887129
1544013810,2.5728893,137129984,25026560,114281.4182,398287.6,92598272,0,0,101.9981455,1187.72386
1544013800,2.513800404,137891840,25026560,110988.5273,377227.6545,90501120,0,0,100.3272727,1171.218182
1544013790,2.549828641,137191424,25026560,112348.2664,368029.1267,90501120,0,0,98.8017964,1154.384625
1544013780,2.482342759,137756672,25026560,111047.581,353948.4555,90501120,0,0,97.59822549,1137.433865
1544013770,2.428333228,141332480,25026560,108447.5273,331603.8,90501120,0,0,96.07272727,1114.636364
1544013760,2.426281809,137879552,25026560,109327.3455,323090.6364,90501120,0,0,94.87272727,1102.090909
1544013750,2.39578723,139214848,25026560,108078.6909,304350.4909,90501120,0,0,93.41988036,1082.946963
1544013740,2.372858718,137859072,25026560,107566.4364,290422.9273,88395776,0,0,91.90909091,1064.781818
1544013730,2.349254921,141910016,25026560,104653.3091,271369.2909,88395776,0,0,90.59835276,1052.235414
1544013720,2.376111019,137519104,25026560,105547.8446,260080.544,88395776,0,0,89.28928565,1036.290249
1544013710,2.331784795,138739712,25026560,103966.3455,238082.8,88395776,0,0,87.76363636,1010.6
1544013700,2.35579509,139304960,25026560,105067.8364,229803.7091,88395776,0,0,86.34545455,989.0363636
1544013690,2.323444565,141209600,25026560,103594.9636,212171.4909,88395776,0,0,85.2,976.0545455
1544013680,2.21584878,139317248,25026560,99632.70909,190592,86298624,0,0,83.27424135,953.308242
1544013670,2.301268234,138235904,25026560,103897.9981,184420.2076,86298624,0,0,81.87421589,935.0533646
1544013660,2.22115799,138162176,25026560,99862.34545,161935.9091,86298624,0,0,80.78034945,927.9104016
1544013650,2.216163685,138153984,25026560,99358.69091,148947.1455,86298624,0,0,79.6014473,925.7441044
1544013640,2.235808366,138149888,25026560,100497.7636,135519.7636,86298624,0,0,78.69090909,914.5272727
1544013630,2.212302868,138317824,25026560,99751.23636,119444.3636,86298624,0,0,77.41480239,899.1121748
1544013620,2.175565945,138215424,25026560,98915.16364,103541.3455,84185088,0,0,75.94694339,883.1349191
1544013610,2.11943103,137773056,25026560,96557.07273,89237.96364,84185088,0,0,74.70909091,865.6523297
1544013600,2.135267516,137125888,25026560,98588.52727,78186.72727,84185088,0,0,73.52860961,851.379116
1544013590,2.086325424,137445376,25026560,97628.38182,68423.43636,84185088,0,0,72.85454545,844.3272727
1544013580,2.021128493,136904704,25026560,94624.12727,60015.27273,84185088,0,0,71.83636364,830.2727273
1544013570,2.002427133,137248768,25026560,94638.95202,56685.6239,84185088,0,0,71.67272727,827.1272727
1544013560,2.10486848,137646080,25026560,98848.83636,58264.76364,82075648,0,0,71.56233523,822.2032327
1544013550,2.033750298,135389184,25026560,93807.41818,55405.94545,82075648,0,0,71.14545455,817.6909091
1544013540,2.057912943,136736768,25026560,94995.27273,56060.81818,82075648,0,0,71.40129821,821.5422099
1544013530,2.109427183,137744384,25026560,97438.10909,57455.83636,82075648,0,0,71.16493027,818.2512409
1544013520,2.076511138,136273920,25026560,95913.30909,56595.34545,82075648,0,0,70.87272727,817.1090909
1544013510,2.042995271,136835072,25026560,94701.03636,55820.87273,82075648,0,0,71.29090909,828.3090909
1544013500,2.04896253,137400320,25026560,93631.96364,55251.81818,79966208,0,0,71,824.4545455
1544013490,2.041311992,137285632,25026560,95008.87273,56036.92727,79966208,0,0,70.98310878,825.5786469
1544013480,2.032249498,138330112,25026560,94865.10909,55970.78182,79966208,0,0,70.88962019,824.4395556
1544013470,2.081421172,138899456,25026560,95959.94545,56583.94545,79966208,0,0,71,825.3818182
1544013460,2.123542007,138166272,25026560,96845.16364,57098.81818,79966208,0,0,70.81946944,822.7240495
1544013450,2.059414082,138407936,25026560,93949.85455,55463.65455,79966208,0,0,70.58181818,820.4181818
1544013440,2.10942302,142045184,25026560,96260.52727,56795.58182,77873152,0,0,71.27402316,824.614993
1544013430,2.130252031,139481088,25026560,96718.87273,57071.87273,77873152,0,0,71.21818182,821.2909091
1544013420,2.147582216,139038720,25026560,97350.83636,57463.69091,77873152,0,0,71.30909091,818.8181818
1544013410,2.139400782,141344768,25026560,96637.34545,57059.23636,77873152,0,0,71.21947672,814.6329933
1544013400,2.126078747,137510912,25026560,97496.87273,57727.85455,77873152,0,0,71.12856597,801.5418462
1544013390,2.126326627,139448320,25026560,96559.34545,57269.23636,77873152,0,0,71.27143143,799.8036399
1544013380,2.160970029,138616832,25026560,97565.23636,57877.10909,75763712,0,0,71.07401953,792.9235077
1544013370,2.087222255,138833920,25026560,94715.52727,56281.38182,75763712,0,0,71.05454545,789.2
1544013360,2.103700899,139100160,25026560,95895.16364,57157.10909,75763712,0,0,70.41690151,763.822476
1544013350,2.082284012,141623296,25026560,95026.96364,56220.18182,75763712,0,0,70.8,779.2363636
1544013340,2.088393443,138256384,25026560,95950.67273,56974.78182,75763712,0,0,70.61946581,784.8506336
1544013330,2.092341238,138534912,25026560,96220.49091,57139.85455,75763712,0,0,70.2,784.2727273
1544013320,2.106451464,142692352,25026560,97058.25455,57603.23636,73682944,0,0,71.16363636,790.3454545
1544013310,2.052251141,139612160,25026560,94885.43636,56247.56364,73682944,0,0,70.74674085,796.6872125
1544013300,2.108071496,138448896,25026560,96803.16364,57416.72727,73682944,0,0,70.6,790.3272727
1544013290,2.076495793,140910592,25026560,95409.67273,56598.03636,73682944,0,0,71.20129457,799.4508991
1544013280,2.109007488,138166272,25026560,97067.8,57553.29091,73682944,0,0,70.85454545,800.0181818
1544013270,2.095603209,138088448,25026560,95761.43636,56868.83636,73682944,0,0,71,796.5090909
1544013260,2.086681673,138170368,25026560,94867.34545,56363.49091,71585792,0,0,70.03763705,786.5597556
1544013250,2.117354158,138387456,25026560,96980.54545,57387.96364,71585792,0,0,70.8,805.1636364
1544013240,2.106228398,138014720,25026560,96601.2,57203.52727,71585792,0,0,71.12597953,807.9125834
1544013230,2.060410399,138235904,25026560,94161.72727,55789.41818,71585792,0,0,70.81946944,803.4327897
1544013220,2.062406622,137596928,25026560,95043.43636,56263.78182,71585792,0,0,70.83507573,801.6217887
1544013210,2.10960982,137961472,25026560,96610.69091,57081.65455,71585792,0,0,71.16493027,811.905671
1544013200,2.055879822,137551872,25026560,94607.85455,55918.47273,69492736,0,0,71.16493027,815.2511864
1544013190,2.108138595,137400320,25026560,96541.59167,56981.10875,69492736,0,0,71.14545455,818.4909091
1544013180,2.095343331,137953280,25026560,96933.49091,57236.01818,69492736,0,0,70.67401225,806.3419335
1544013170,2.109386779,137654272,25026560,97002.92727,57296.09091,69492736,0,0,70.91038019,810.3056419
1544013160,2.090982839,138153984,25026560,95855.30909,56634.49091,69492736,0,0,71.14545455,815.1272727
1544013150,2.077890362,140570624,25026560,95289.45455,56256.21818,69492736,0,0,70.92727273,815.2363636
1544013140,2.060978156,137932800,25026560,94683.18848,55916.6697,67383296,0,0,71.23636364,820.4727273
1544013130,2.081967867,136757248,25026560,94859.49091,56013.47273,67383296,0,0,71.56363636,823
1544013120,2.083247922,138854400,25026560,95139.56364,56093.14545,67383296,0,0,71.28961292,826.6395156
1544013110,2.084332264,138006528,25026560,96637.16364,56994.45455,67383296,0,0,71.65324267,829.9303649
1544013100,2.065431489,138645504,25026560,94921.81818,56035.67273,67383296,0,0,71.83636364,832.9090909
1544013090,2.102358624,137904128,25026560,97421.12727,57464.85455,67383296,0,0,71.56233523,827.2031418
1544013080,2.050938675,138747904,25026560,95752.65455,56564.16364,65269760,0,0,71.28961292,819.4214651
1544013070,2.01985047,141807616,25026560,94476.54545,55858.32727,65269760,0,0,71.4,819.6363636
1544013060,2.005050708,138522624,25026560,94324.12727,55738.87273,65269760,0,0,71.49090909,821.6
1544013050,2.062685662,137883648,25026560,95765.98182,56569.49091,65269760,0,0,71.12856597,813.6875216
1544013040,2.112086344,138215424,25026560,96433.50909,56948.29091,65269760,0,0,71.07272727,811.6727273
1544013030,2.079821898,137973760,25026560,94809.81818,56001.61818,65269760,0,0,70.87272727,811.5454545
1544013020,2.17250309,138432512,25026560,96109.62017,56679.84872,63176704,0,0,71.05454545,818.7636364
1544013010,2.154814312,138289152,25026560,95557.03636,56343.96364,63176704,0,0,70.72727273,814.6181818
1544013000,2.185496309,138457088,25026560,96269.29091,56767.27273,63176704,0,0,70.92727273,815.4181818
1544012990,2.16722299,142036992,25026560,94989.96364,56069.65455,63176704,0,0,71.16493027,818.2694231
1544012980,2.195171369,138731520,25026560,98174.90909,57871.01818,63176704,0,0,70.78181818,814.6727273
1544012970,2.139468215,138293248,25026560,95919.74545,56613.16364,63176704,0,0,71.38052035,822.439592
1544012960,2.168126773,141725696,25026560,98099.27273,57849.54545,61054976,0,0,71.03765523,818.6148839
1544012950,2.086291559,137814016,25026560,95053.52727,56148.94545,61054976,0,0,71.16493027,819.7967236
1544012940,2.083107139,138989568,25026560,94933.81818,56048.14545,61054976,0,0,71.36363636,822.0181818
1544012930,2.075611933,138702848,25026560,95577.21818,56414,61054976,0,0,71.23636364,820.5454545
1544012920,2.04267446,139153408,25026560,93822.61818,55492.25455,61054976,0,0,70.85583374,801.8327606
1544012910,2.125046479,138305536,25026560,97503.2637,57597.61087,61054976,0,0,71,800.6
1544012900,2.057307321,138244096,25026560,95218.2,56354.34545,58974208,0,0,70.36363636,791.6909091
1544012890,2.113649221,139800576,25026560,97146.10909,57498.12727,58974208,0,0,70.65454545,791.3818182
1544012880,2.13433846,137043968,25026560,96960.23636,57464.21818,58974208,0,0,70.94545455,787.6181818
1544012870,2.154138759,136896512,25026560,98570.43636,58326.49091,58974208,0,0,69.45328267,785.6766241
1544012860,2.132763119,139489280,25026560,95835.50909,56684.12727,58974208,0,0,71.10909091,803.0909091
